sample_idx,is_ood,true_label,true_class_name,pred_label,pred_class_name,correct,confidence,total_entropy,aleatoric,epistemic,variance,error,coverage,cumulative_risk,action
337,False,6,chair,6,chair,True,0.9985103011131288,0.01398432161659,0.0115150436758995,0.0024692779406905,5.677054559782846e-07,False,0.06645056726094004,0.0,Grasp
434,False,6,chair,6,chair,True,0.9984897375106812,0.0137880202382802,0.012098278850317,0.0016897413879632,1.8547719093930937e-07,False,0.06685575364667747,0.0,Grasp
1905,False,0,airplane,0,airplane,True,0.9984892010688782,0.0149724567309021,0.0134432185441255,0.0015292381867766,1.3528448050692532e-07,False,0.06726094003241491,0.0,Grasp
1679,False,6,chair,6,chair,True,0.9984760880470276,0.0141368648037314,0.0115136904641985,0.0026231743395328,5.122187189954275e-07,False,0.06766612641815235,0.0,Grasp
2177,False,30,toilet,30,toilet,True,0.9984694719314576,0.0125117897987365,0.0101180458441376,0.0023937439545989,1.074883130058879e-06,False,0.06807131280388978,0.0,Grasp
1881,False,17,monitor,17,monitor,True,0.9984535574913024,0.0144151579588651,0.0131070660427212,0.0013080919161438,1.435690393236655e-07,False,0.06847649918962723,0.0,Grasp
536,False,17,monitor,17,monitor,True,0.998445451259613,0.0141490325331687,0.0118488213047385,0.0023002112284302,3.4702290463428653e-07,False,0.06888168557536467,0.0,Grasp
436,False,0,airplane,0,airplane,True,0.998420774936676,0.0138969449326395,0.0110681476071476,0.0028287973254919,9.479848586124716e-07,False,0.0692868719611021,0.0,Grasp
2054,False,25,sofa,25,sofa,True,0.9984103441238404,0.0143015040084719,0.0121386758983135,0.0021628281101584,4.0084253782879387e-07,False,0.06969205834683954,0.0,Grasp
61,False,30,toilet,30,toilet,True,0.998384416103363,0.0151861058548092,0.0132388081401586,0.0019472977146506,3.2784791414997017e-07,False,0.07009724473257699,0.0,Grasp
1155,False,30,toilet,30,toilet,True,0.9983492493629456,0.016410844400525,0.0136837512254714,0.0027270931750535,5.109395715408027e-07,False,0.07050243111831442,0.0,Grasp
204,False,17,monitor,17,monitor,True,0.9983413815498352,0.0155873782932758,0.0135154360905289,0.0020719422027468,2.51781841598131e-07,False,0.07090761750405186,0.0,Grasp
1704,False,30,toilet,30,toilet,True,0.9983408451080322,0.0158233158290386,0.013880762271583,0.0019425535574555,1.9738186551876424e-07,False,0.0713128038897893,0.0,Grasp
1630,False,30,toilet,30,toilet,True,0.9983196258544922,0.0161034222692251,0.0142141133546829,0.0018893089145421,2.1034020392107777e-07,False,0.07171799027552674,0.0,Grasp
1024,False,5,car,5,car,True,0.9983114004135132,0.0152894835919141,0.0131057789549231,0.002183704636991,4.41591794242413e-07,False,0.07212317666126418,0.0,Grasp
2224,False,17,monitor,17,monitor,True,0.99830824136734,0.0163309574127197,0.0141039183363318,0.0022270390763878,2.130508818254384e-07,False,0.07252836304700162,0.0,Grasp
1966,False,0,airplane,0,airplane,True,0.9982995390892028,0.0159214120358228,0.0138526707887649,0.0020687412470579,3.038895783902263e-07,False,0.07293354943273905,0.0,Grasp
175,False,6,chair,6,chair,True,0.9982982277870178,0.0161939151585102,0.0143193174153566,0.0018745977431535,1.9938786977036218e-07,False,0.0733387358184765,0.0,Grasp
941,False,6,chair,6,chair,True,0.9982789754867554,0.0165665335953235,0.0148737384006381,0.0016927951946854,1.5251841034569225e-07,False,0.07374392220421394,0.0,Grasp
2047,False,30,toilet,30,toilet,True,0.9982720017433168,0.0163963548839092,0.0137131158262491,0.0026832390576601,3.407788540243928e-07,False,0.07414910858995137,0.0,Grasp
483,False,17,monitor,17,monitor,True,0.9982603192329408,0.016786653548479,0.0145273013040423,0.0022593522444367,3.539854560585809e-07,False,0.07455429497568881,0.0,Grasp
569,False,0,airplane,0,airplane,True,0.9982447624206544,0.0163749326020479,0.0137847829610109,0.0025901496410369,6.688827625112026e-07,False,0.07495948136142626,0.0,Grasp
1401,False,17,monitor,17,monitor,True,0.9982386827468872,0.0152667369693517,0.0108605604618787,0.0044061765074729,2.281761680933414e-06,False,0.0753646677471637,0.0,Grasp
906,False,6,chair,6,chair,True,0.9982292652130128,0.0168663095682859,0.0144592197611927,0.0024070898070931,3.272415369792725e-07,False,0.07576985413290113,0.0,Grasp
1264,False,6,chair,6,chair,True,0.9982196092605592,0.0171114429831504,0.0149740362539887,0.0021374067291617,3.8402833979489525e-07,False,0.07617504051863858,0.0,Grasp
1152,False,2,bed,2,bed,True,0.9982187151908876,0.0164979472756385,0.0135327819734811,0.0029651653021574,5.765458013229363e-07,False,0.07658022690437602,0.0,Grasp
1613,False,30,toilet,30,toilet,True,0.9982184767723083,0.0172888450324535,0.0147517248988151,0.0025371201336383,3.554285115114908e-07,False,0.07698541329011345,0.0,Grasp
105,False,6,chair,6,chair,True,0.9982123374938964,0.0160608626902103,0.0142222149297595,0.0018386477604508,2.736222484145401e-07,False,0.0773905996758509,0.0,Grasp
712,False,6,chair,6,chair,True,0.9982086420059204,0.0171196591109037,0.0143053978681564,0.0028142612427473,3.763474865081662e-07,False,0.07779578606158834,0.0,Grasp
98,False,30,toilet,30,toilet,True,0.9982040524482728,0.017474366351962,0.0148526299744844,0.0026217363774776,2.845630717729364e-07,False,0.07820097244732577,0.0,Grasp
965,False,30,toilet,30,toilet,True,0.9982002377510072,0.0159538071602582,0.0144734438508749,0.0014803633093833,1.7420570941339977e-07,False,0.07860615883306321,0.0,Grasp
1751,False,17,monitor,17,monitor,True,0.9981645345687866,0.0170328021049499,0.0151997450739145,0.0018330570310354,2.40475401369622e-07,False,0.07901134521880065,0.0,Grasp
832,False,6,chair,6,chair,True,0.9981473088264464,0.0167152769863605,0.0134169766679406,0.0032983003184199,9.279326036448764e-07,False,0.07941653160453808,0.0,Grasp
2102,False,25,sofa,25,sofa,True,0.9981415271759032,0.0171020273119211,0.0129746897146105,0.0041273375973105,1.93232858691772e-06,False,0.07982171799027553,0.0,Grasp
919,False,6,chair,6,chair,True,0.998116970062256,0.0179284531623125,0.0157758519053459,0.0021526012569665,2.48730827934196e-07,False,0.08022690437601297,0.0,Grasp
138,False,0,airplane,0,airplane,True,0.998113214969635,0.0184112638235092,0.0156524088233709,0.0027588550001382,4.0032054471339517e-07,False,0.0806320907617504,0.0,Grasp
1797,False,2,bed,2,bed,True,0.9981080889701844,0.016256358474493,0.0131545830518007,0.0031017754226922,7.598492288707348e-07,False,0.08103727714748785,0.0,Grasp
7,False,30,toilet,30,toilet,True,0.9981046319007874,0.0162703618407249,0.0141579993069171,0.0021123625338077,4.0789100808069634e-07,False,0.08144246353322529,0.0,Grasp
842,False,25,sofa,25,sofa,True,0.998090386390686,0.0177738480269908,0.0156898498535156,0.0020839981734752,3.2449000286760565e-07,False,0.08184764991896272,0.0,Grasp
2057,False,5,car,5,car,True,0.9980836510658264,0.0170544609427452,0.0152330324053764,0.0018214285373687,2.498719595678267e-07,False,0.08225283630470016,0.0,Grasp
457,False,9,desk,9,desk,True,0.9980477094650269,0.0171397440135478,0.0158837046474218,0.001256039366126,1.3886246108540945e-07,False,0.08265802269043761,0.0,Grasp
1969,False,0,airplane,0,airplane,True,0.9980472326278688,0.0178893636912107,0.015256006270647,0.0026333574205636,3.55562576714874e-07,False,0.08306320907617504,0.0,Grasp
587,False,2,bed,2,bed,True,0.9980320334434508,0.0177609212696552,0.0155759481713175,0.0021849730983376,3.402722086320864e-07,False,0.08346839546191248,0.0,Grasp
558,False,0,airplane,0,airplane,True,0.9980164170265198,0.0177072174847126,0.0139938564971089,0.0037133609876036,1.45831938880292e-06,False,0.08387358184764993,0.0,Grasp
1393,False,6,chair,6,chair,True,0.9980045557022096,0.0164225064218044,0.0135600408539175,0.0028624655678868,8.227093530877028e-07,False,0.08427876823338736,0.0,Grasp
267,False,30,toilet,30,toilet,True,0.9979999661445618,0.0183486752212047,0.0162868034094572,0.0020618718117475,2.578383373474935e-07,False,0.0846839546191248,0.0,Grasp
1440,False,0,airplane,0,airplane,True,0.9979904890060424,0.0186683554202318,0.0149063197895884,0.0037620356306433,9.012534292196506e-07,False,0.08508914100486224,0.0,Grasp
275,False,28,table,28,table,True,0.997978150844574,0.0179947894066572,0.0159454718232154,0.0020493175834417,2.420170233108365e-07,False,0.08549432739059967,0.0,Grasp
2282,False,2,bed,2,bed,True,0.9979676008224488,0.0184761602431535,0.0144664598628878,0.0040097003802657,1.6364301700377837e-06,False,0.08589951377633712,0.0,Grasp
2279,False,0,airplane,0,airplane,True,0.997937798500061,0.0185269806534051,0.0134466812014579,0.0050802994519472,2.792676696117269e-06,False,0.08630470016207456,0.0,Grasp
2246,False,6,chair,6,chair,True,0.9979326128959656,0.018128715455532,0.015940623357892,0.00218809209764,4.806648803423741e-07,False,0.08670988654781199,0.0,Grasp
1471,False,5,car,5,car,True,0.9979186058044434,0.0187700670212507,0.0158484559506177,0.0029216110706329,4.080312123733165e-07,False,0.08711507293354943,0.0,Grasp
195,False,0,airplane,0,airplane,True,0.9979153275489808,0.0175297167152166,0.0153559353202581,0.0021737813949584,5.215998726271209e-07,False,0.08752025931928688,0.0,Grasp
908,False,2,bed,2,bed,True,0.9979047775268556,0.0189642552286386,0.0163839794695377,0.0025802757591009,4.56407263982328e-07,False,0.08792544570502431,0.0,Grasp
2172,False,17,monitor,17,monitor,True,0.9978996515274048,0.0189051907509565,0.0144620286300778,0.0044431621208786,2.099599669236341e-06,False,0.08833063209076175,0.0,Grasp
2221,False,30,toilet,30,toilet,True,0.9978952407836914,0.0194270201027393,0.0153504023328423,0.0040766177698969,1.0759143833638518e-06,False,0.0887358184764992,0.0,Grasp
532,False,13,glass_box,13,glass_box,True,0.9978768825531006,0.0188987236469984,0.0169564913958311,0.0019422322511672,3.4346311394983786e-07,False,0.08914100486223663,0.0,Grasp
2132,False,30,toilet,30,toilet,True,0.9978697299957277,0.0176224019378423,0.0159046556800603,0.0017177462577819,3.330470121909457e-07,False,0.08954619124797407,0.0,Grasp
449,False,5,car,5,car,True,0.9978387951850892,0.0200500302016735,0.017068225890398,0.0029818043112754,7.322336728066148e-07,False,0.08995137763371151,0.0,Grasp
2010,False,2,bed,2,bed,True,0.9978317618370056,0.0182850714772939,0.0155351618304848,0.0027499096468091,6.265809702199476e-07,False,0.09035656401944894,0.0,Grasp
302,False,30,toilet,30,toilet,True,0.9978073835372924,0.0204110648483037,0.0183865986764431,0.0020244661718606,2.109751591206077e-07,False,0.09076175040518639,0.0,Grasp
1996,False,30,toilet,30,toilet,True,0.9977872967720032,0.0206755939871072,0.0175619516521692,0.003113642334938,5.191515697333671e-07,False,0.09116693679092383,0.0,Grasp
1948,False,17,monitor,17,monitor,True,0.9977845549583436,0.0198147930204868,0.0172423496842384,0.0025724433362483,4.921885761177691e-07,False,0.09157212317666126,0.0,Grasp
1604,False,30,toilet,30,toilet,True,0.9977406859397888,0.0195327512919902,0.0166497007012367,0.0028830505907535,7.297682600437838e-07,False,0.0919773095623987,0.0,Grasp
490,False,6,chair,6,chair,True,0.9977388978004456,0.01938396692276,0.0174719728529453,0.0019119940698146,3.706046243223682e-07,False,0.09238249594813615,0.0,Grasp
135,False,17,monitor,17,monitor,True,0.997738778591156,0.0206195265054702,0.0171653237193822,0.0034542027860879,6.318107352853986e-07,False,0.09278768233387358,0.0,Grasp
364,False,0,airplane,0,airplane,True,0.997728943824768,0.0207949131727218,0.0187066048383712,0.0020883083343505,3.244233539589914e-07,False,0.09319286871961102,0.0,Grasp
1694,False,5,car,5,car,True,0.9977284073829652,0.0209095943719148,0.0189817510545253,0.0019278433173894,2.1413546846815734e-07,False,0.09359805510534847,0.0,Grasp
42,False,25,sofa,25,sofa,True,0.9976792931556702,0.0202864669263362,0.0176816433668136,0.0026048235595226,5.401486191658478e-07,False,0.0940032414910859,0.0,Grasp
814,False,25,sofa,25,sofa,True,0.997666358947754,0.0208012647926807,0.0179518871009349,0.0028493776917457,5.175190835871035e-07,False,0.09440842787682334,0.0,Grasp
281,False,2,bed,2,bed,True,0.997643232345581,0.0203240327537059,0.0154340295121073,0.0048900032415986,2.629818709465326e-06,False,0.09481361426256078,0.0,Grasp
365,False,17,monitor,17,monitor,True,0.9976017475128174,0.0203193072229623,0.0142461182549595,0.0060731889680027,4.416445790411672e-06,False,0.09521880064829821,0.0,Grasp
2236,False,0,airplane,0,airplane,True,0.9975963830947876,0.0197041276842355,0.0159816890954971,0.0037224385887384,1.6189163716262556e-06,False,0.09562398703403566,0.0,Grasp
1517,False,6,chair,6,chair,True,0.9975804090499878,0.0211153216660022,0.0186539944261312,0.002461327239871,4.661750665491128e-07,False,0.0960291734197731,0.0,Grasp
690,False,5,car,5,car,True,0.9975326657295228,0.0221336688846349,0.0200326237827539,0.002101045101881,2.267428840241337e-07,False,0.09643435980551053,0.0,Grasp
1212,False,30,toilet,30,toilet,True,0.9975297451019288,0.0228490959852933,0.0199614074081182,0.0028876885771751,4.130470756535942e-07,False,0.09683954619124797,0.0,Grasp
2150,False,30,toilet,30,toilet,True,0.9975199103355408,0.0206612311303615,0.0168815124779939,0.0037797186523675,1.3998294434713898e-06,False,0.09724473257698542,0.0,Grasp
300,False,17,monitor,17,monitor,True,0.9975173473358154,0.0220011100172996,0.0184222776442766,0.003578832373023,7.911041848274181e-07,False,0.09764991896272285,0.0,Grasp
1242,False,30,toilet,30,toilet,True,0.9975136518478394,0.0237995535135269,0.0198760014027357,0.0039235521107912,1.2700329534709454e-06,False,0.09805510534846029,0.0,Grasp
64,False,2,bed,2,bed,True,0.9975126385688782,0.0226183626800775,0.019900269806385,0.0027180928736925,6.361221380757343e-07,False,0.09846029173419774,0.0,Grasp
1400,False,2,bed,2,bed,True,0.9975103735923768,0.0220100469887256,0.0187381878495216,0.003271859139204,5.688321493835247e-07,False,0.09886547811993517,0.0,Grasp
283,False,30,toilet,30,toilet,True,0.9975094199180604,0.0216376222670078,0.0185124929994344,0.0031251292675733,5.302015324559761e-07,False,0.09927066450567261,0.0,Grasp
1061,False,0,airplane,0,airplane,True,0.9975061416625975,0.0227454751729965,0.0194196216762065,0.0033258534967899,6.463706654358248e-07,False,0.09967585089141005,0.0,Grasp
1176,False,2,bed,2,bed,True,0.997502624988556,0.0203148908913135,0.0161491706967353,0.0041657201945781,1.7595036752027229e-06,False,0.10008103727714748,0.0,Grasp
910,False,0,airplane,0,airplane,True,0.9974766969680786,0.0224856864660978,0.0202584899961948,0.0022271964699029,4.035215965814132e-07,False,0.10048622366288493,0.0,Grasp
1645,False,0,airplane,0,airplane,True,0.9974460005760192,0.0226752571761608,0.0196683760732412,0.0030068811029195,5.764383672612894e-07,False,0.10089141004862237,0.0,Grasp
1647,False,0,airplane,0,airplane,True,0.9974406361579896,0.0240377187728881,0.0184681583195924,0.0055695604532957,3.0392420740099624e-06,False,0.1012965964343598,0.0,Grasp
606,False,25,sofa,25,sofa,True,0.9974212050437928,0.0224807877093553,0.0198843516409397,0.0025964360684156,5.57043676963076e-07,False,0.10170178282009724,0.0,Grasp
1776,False,5,car,5,car,True,0.997410774230957,0.0225427486002445,0.0182898379862308,0.0042529106140136,1.0561194585534397e-06,False,0.10210696920583469,0.0,Grasp
1655,False,1,bathtub,1,bathtub,True,0.9974084496498108,0.023744624108076,0.0209417641162872,0.0028028599917888,2.792899067571853e-07,False,0.10251215559157212,0.0,Grasp
424,False,0,airplane,0,airplane,True,0.9974063038825988,0.0229637175798416,0.0193029269576072,0.0036607906222343,9.831902616497246e-07,False,0.10291734197730956,0.0,Grasp
870,False,6,chair,6,chair,True,0.9973981976509094,0.0224834382534027,0.0199145954102277,0.0025688428431749,4.483581221848e-07,False,0.103322528363047,0.0,Grasp
1560,False,0,airplane,0,airplane,True,0.9973818063735962,0.0228099226951599,0.018230402842164,0.0045795198529958,1.7999476540353498e-06,False,0.10372771474878444,0.0,Grasp
2075,False,14,guitar,14,guitar,True,0.9973567724227904,0.0215910766273736,0.0196431260555982,0.0019479505717754,3.811700253208983e-07,False,0.10413290113452188,0.0,Grasp
1023,False,30,toilet,30,toilet,True,0.9973533153533936,0.0243989042937755,0.0207644999027252,0.0036344043910503,7.484061939067033e-07,False,0.10453808752025932,0.0,Grasp
1924,False,17,monitor,17,monitor,True,0.9973527789115906,0.0233627408742904,0.0195789467543363,0.0037837941199541,1.4320631862574371e-06,False,0.10494327390599675,0.0,Grasp
791,False,17,monitor,17,monitor,True,0.9973516464233398,0.0230675414204597,0.0202682223170995,0.0027993191033601,5.584686277870787e-07,False,0.1053484602917342,0.0,Grasp
2152,False,2,bed,2,bed,True,0.9973310232162476,0.0221729688346385,0.0192795079201459,0.0028934609144926,5.059558247921814e-07,False,0.10575364667747164,0.0,Grasp
825,False,2,bed,2,bed,True,0.997326672077179,0.0244003217667341,0.0208576656877994,0.0035426560789346,1.2902131629743965e-06,False,0.10615883306320907,0.0,Grasp
2105,False,2,bed,2,bed,True,0.9973157048225404,0.0235567390918731,0.0195029526948928,0.0040537863969802,9.454774385631026e-07,False,0.10656401944894651,0.0,Grasp
1310,False,13,glass_box,13,glass_box,True,0.9973073601722716,0.0239365864545106,0.0212179012596607,0.0027186851948499,5.332570367500011e-07,False,0.10696920583468396,0.0,Grasp
507,False,13,glass_box,13,glass_box,True,0.9972940683364868,0.0239397324621677,0.0193176493048667,0.0046220831573009,1.4773146403967985e-06,False,0.10737439222042139,0.0,Grasp
1466,False,2,bed,2,bed,True,0.9972929954528807,0.0236852169036865,0.0194318108260631,0.0042534060776233,1.3316474678504164e-06,False,0.10777957860615883,0.0,Grasp
1373,False,6,chair,6,chair,True,0.9972894787788392,0.0232121795415878,0.0198905058205127,0.003321673721075,7.005492079770193e-07,False,0.10818476499189628,0.0,Grasp
50,False,16,mantel,16,mantel,True,0.9972603917121888,0.0238656010478734,0.0208969675004482,0.0029686335474252,6.608572675759206e-07,False,0.1085899513776337,0.0,Grasp
882,False,30,toilet,30,toilet,True,0.9971986413002014,0.0248134266585111,0.0210821479558944,0.0037312787026166,8.885824627213879e-07,False,0.10899513776337115,0.0,Grasp
